Wall time,Step,Value
1672125317.177125,143,0.02479158341884613
1672125325.796051,144,0.022891364991664886
1672125343.627162,146,0.02250208891928196
1672125361.372357,148,0.031431894749403
1672125379.200415,150,0.031036172062158585
1672125405.571817,153,0.03667180985212326
1672125414.558201,154,0.012439539656043053
1672125424.206987,155,0.019756004214286804
1672125442.571175,157,0.025772685185074806
1672125451.202624,158,0.02058730088174343
1672125460.246349,159,0.022573675960302353
1672125487.116734,162,0.027884116396307945
1672125505.100625,164,0.017042646184563637
1672125513.904178,165,0.024941960349678993
1672125532.309692,167,0.024049393832683563
1672125542.004763,168,0.020417768508195877
1672125570.591057,171,0.014819703996181488
1672125618.193918,176,0.015460994094610214
1672125627.53982,177,0.025104766711592674
1672125637.252187,178,0.03957328945398331
1672125656.153892,180,0.02451794221997261
1672125665.863875,181,0.01989608258008957
1672125684.925889,183,0.017875446006655693
1672125704.03644,185,0.021394357085227966
1672125713.717216,186,0.01773829385638237
1672125723.436501,187,0.017045781016349792
1672125733.190903,188,0.030091701075434685
1672125752.280255,190,0.013507740572094917
1672125761.916551,191,0.021887188777327538
1672125829.815559,198,0.014055980369448662
1672125868.29063,202,0.01632886938750744
1672125906.97268,206,0.026726549491286278
1672125916.3918,207,0.01220472902059555
1672125926.160896,208,0.020351573824882507
1672125964.936538,212,0.02454281784594059
1672125974.739672,213,0.030418740585446358
1672125993.905974,215,0.015876363962888718
1672126022.920319,218,0.013953746296465397
1672126032.431661,219,0.02145637385547161
1672126060.716672,222,0.012937154620885849
1672126069.9785,223,0.014654772356152534
1672126087.95994,225,0.030337681993842125
1672126096.945447,226,0.012124829925596714
1672126105.937464,227,0.01290538627654314
1672126123.938374,229,0.016677556559443474
1672126133.11728,230,0.01022744458168745
1672126142.062013,231,0.018289243802428246
1672126151.216069,232,0.015268935821950436
1672126160.127929,233,0.020011169835925102
1672126169.188306,234,0.020785486325621605
1672126196.321355,237,0.029767705127596855
1672126223.067846,240,0.02471153438091278
1672126259.768659,244,0.027984661981463432
1672126268.726353,245,0.01393024530261755
1672126286.948785,247,0.02307118847966194
1672126305.270912,249,0.011927664279937744
1672126314.299383,250,0.020322903990745544
1672126359.934254,255,0.036397818475961685
1672126387.519231,258,0.023048946633934975
1672126396.425192,259,0.014380080625414848
1672126405.655657,260,0.023031631484627724
1672126414.496499,261,0.04268614947795868
1672126432.83704,263,0.02265883795917034
1672126469.300086,267,0.014516144059598446
1672126487.441409,269,0.020977715030312538
1672126505.71854,271,0.019289279356598854
1672126524.466507,273,0.04467341676354408
1672126570.072478,278,0.02502562664449215
1672126588.130974,280,0.020859627053141594
1672126624.459933,284,0.011744935065507889
1672126669.764384,289,0.012250379659235477
1672126688.063693,291,0.010924845933914185
1672126697.19183,292,0.015110429376363754
1672126724.444706,295,0.012085781432688236
1672126742.714577,297,0.012675167992711067
1672126751.57907,298,0.027637340128421783
1672126760.698365,299,0.06235276162624359
1672126778.98416,301,0.015905655920505524
1672126788.181311,302,0.015642907470464706
1672126797.163649,303,0.01602925918996334
1672126833.85313,307,0.024220610037446022
1672126842.806195,308,0.0156302098184824
1672126860.92059,310,0.027783075347542763
1672126888.282205,313,0.02683841995894909
1672126924.462955,317,0.016288243234157562
1672126933.688103,318,0.01676618866622448
1672126942.592733,319,0.015640752390027046
1672126951.879348,320,0.01628640852868557
1672126970.223732,322,0.017778724431991577
1672126997.814161,325,0.014716718345880508
1672127006.725004,326,0.029798274859786034
1672127016.011824,327,0.013831853866577148
1672127043.51029,330,0.04307814687490463
1672127052.443673,331,0.016750559210777283
1672127070.585499,333,0.024042699486017227
1672127125.735228,339,0.015096179209649563
1672127143.960113,341,0.015212766826152802
1672127171.740484,344,0.012178425677120686
1672127180.636014,345,0.02348802238702774
1672127198.852457,347,0.03429907560348511
1672127208.123328,348,0.036465298384428024
1672127253.735991,353,0.01469033770263195
1672127262.64077,354,0.04264680668711662
1672127281.05491,356,0.030180957168340683
1672127299.535945,358,0.029536783695220947
1672127308.596008,359,0.01398773118853569
1672127318.601814,360,0.024435147643089294
1672127346.06133,363,0.022278638556599617
1672127355.097386,364,0.017157195135951042
1672127364.403055,365,0.03210734948515892
1672127382.726352,367,0.017697539180517197
1672127391.751823,368,0.027144132182002068
1672127410.531113,370,0.040707774460315704
1672127419.578525,371,0.036894749850034714
1672127437.763194,373,0.07339338958263397
1672127456.108061,375,0.013278973288834095
1672127474.633577,377,0.01372757088392973
1672127483.712917,378,0.03431561961770058
1672127492.984613,379,0.023522719740867615
1672127511.179224,381,0.012713145464658737
1672127520.280292,382,0.059676945209503174
1672127547.808242,385,0.016692789271473885
1672127557.148675,386,0.025540011003613472
1672127566.086428,387,0.01795588620007038
1672127575.386302,388,0.019215598702430725
1672127593.704079,390,0.01635144278407097
1672127602.919066,391,0.020866675302386284
1672127611.891879,392,0.015749525278806686
1672127621.247423,393,0.018093129619956017
1672127703.885616,402,0.04363388940691948
1672127713.035603,403,0.010592475533485413
1672127731.869936,405,0.012789253145456314
1672127759.084986,408,0.016118058934807777
1672127823.610291,415,0.030706731602549553
1672127833.089764,416,0.011277544312179089
1672127869.562402,420,0.02546367608010769
1672127878.886237,421,0.018969565629959106
1672127888.029559,422,0.02354232594370842
1672127906.539777,424,0.02342594973742962
1672127924.902643,426,0.02281542308628559
1672127961.503741,430,0.03370259702205658
1672128044.519317,439,0.02065633423626423
1672128053.834367,440,0.03294260799884796
1672128062.890295,441,0.03254454955458641
1672128072.294991,442,0.010878792963922024
1672128090.596755,444,0.03637579083442688
1672128099.948896,445,0.01319393515586853
1672128127.285802,448,0.020003605633974075
1672128155.023577,451,0.019449608400464058
1672128210.593895,457,0.01365299616008997
1672128219.734608,458,0.02458326518535614
1672128229.081704,459,0.016326602548360825
1672128238.118543,460,0.028728436678647995
1672128247.504466,461,0.017979932948946953
1672128265.915718,463,0.012422073632478714
1672128275.309454,464,0.019574420526623726
1672128284.313906,465,0.05408719927072525
1672128302.573418,467,0.057518329471349716
1672128312.583353,468,0.031866561621427536
1672128321.768585,469,0.019745269790291786
1672128340.372348,471,0.03463298827409744
1672128358.719921,473,0.02188298851251602
1672128367.836903,474,0.028082992881536484
1672128404.962765,478,0.031596120446920395
1672128468.342316,485,0.02050553634762764
1672128495.884535,488,0.018995797261595726
1672128505.34401,489,0.026103518903255463
1672128523.792607,491,0.012903688475489616
1672128542.382586,493,0.01823798380792141
1672128570.507273,496,0.04139777645468712
1672128672.705178,507,0.009795685298740864
1672128700.542264,510,0.027933839708566666
1672128709.896767,511,0.020488787442445755
1672128718.947776,512,0.016411932185292244
1672128737.726077,514,0.024187201634049416
1672128756.411156,516,0.021404165774583817
1672128765.534181,517,0.014358308166265488
1672128784.339123,519,0.01538859959691763
1672128830.813718,524,0.023442944511771202
1672128840.21967,525,0.011615188792347908
1672128895.732292,531,0.015888351947069168
1672128914.702162,533,0.02319713681936264
1672128923.9297,534,0.014467380940914154
1672128933.389071,535,0.014054963365197182
1672128942.474035,536,0.017898516729474068
1672128951.981982,537,0.012115180492401123
1672128961.373497,538,0.04747261852025986
1672128970.758905,539,0.014928540214896202
1672128980.233384,540,0.01238344982266426
1672128989.342293,541,0.019184807315468788
1672128998.845908,542,0.016112791374325752
1672129017.370954,544,0.013420788571238518
1672129045.614092,547,0.024053163826465607
1672129054.681088,548,0.016626447439193726
1672129064.065157,549,0.017228860408067703
1672129082.930241,551,0.023118531331419945
1672129119.976021,555,0.01267515029758215
1672129138.741506,557,0.021762045100331306
1672129157.475732,559,0.017935069277882576
1672129166.513406,560,0.02058309316635132
1672129194.579488,563,0.012687896378338337
1672129204.08467,564,0.020367121323943138
1672129213.200313,565,0.01328339334577322
1672129231.780607,567,0.018371760845184326
1672129250.533619,569,0.011037158779799938
1672129269.365532,571,0.015553193166851997
1672129287.960665,573,0.011743622832000256
1672129297.19669,574,0.007114302832633257
1672129325.401901,577,0.027890415862202644
1672129343.919701,579,0.032308079302310944
1672129353.432391,580,0.021280717104673386
1672129362.803731,581,0.03455560654401779
1672129372.025902,582,0.014677328988909721
1672129381.597767,583,0.028235282748937607
1672129390.66062,584,0.013117899186909199
1672129409.31481,586,0.01785917952656746
1672129418.709361,587,0.012181147001683712
1672129465.45627,592,0.01166418194770813
1672129474.820292,593,0.02078092470765114
1672129493.604102,595,0.012080992572009563
1672129502.825291,596,0.026088597252964973
1672129512.302107,597,0.011010002344846725
1672129521.483938,598,0.017999418079853058
1672129540.626509,600,0.014723215252161026
1672129559.129607,602,0.011853600852191448
1672129577.900407,604,0.008975381031632423
1672129596.479576,606,0.012177865020930767
1672129615.037984,608,0.01180855929851532
1672129633.869149,610,0.06725933402776718
1672129643.27508,611,0.01332838460803032
1672129653.270282,612,0.018331410363316536
1672129681.228679,615,0.014745349995791912
1672129718.89719,619,0.03562473505735397
1672129728.073175,620,0.016990071162581444
1672129747.121978,622,0.02206403762102127
1672129756.396797,623,0.04025992006063461
1672129775.147664,625,0.009959082119166851
1672129812.874788,629,0.011466332711279392
1672129822.099946,630,0.027248824015259743
1672129840.927748,632,0.01534629799425602
1672129859.899735,634,0.01862187497317791
1672129925.956957,641,0.017047764733433723
1672129935.095784,642,0.018617061898112297
1672129953.792873,644,0.013124880380928516
1672129963.218053,645,0.033928096294403076
1672129972.70213,646,0.02011963166296482
1672129982.016785,647,0.029210789129137993
1672129991.534907,648,0.015829000622034073
1672130000.700568,649,0.0211029015481472
1672130019.608515,651,0.030482087284326553
1672130028.862266,652,0.030947882682085037
1672130066.432469,656,0.032627902925014496
1672130075.69725,657,0.023177126422524452
1672130094.358567,659,0.016202151775360107
1672130113.38144,661,0.011906932108104229
1672130141.717026,664,0.01676402986049652
1672130160.464552,666,0.02284427545964718
1672130170.048423,667,0.015723923221230507
1672130179.579044,668,0.018623925745487213
1672130207.556103,671,0.0277593731880188
1672130217.050601,672,0.024081161245703697
1672130226.604496,673,0.031910207122564316
1672130235.958,674,0.015922723338007927
1672130245.523705,675,0.018162643536925316
1672130264.255949,677,0.04049014672636986
1672130273.565073,678,0.03914475068449974
1672130283.061531,679,0.016723617911338806
1672130301.880286,681,0.012761641293764114
1672130311.390821,682,0.018629245460033417
1672130320.662005,683,0.03590647503733635
1672130330.256278,684,0.0388852097094059
1672130339.737236,685,0.011164537630975246
1672130349.29263,686,0.06643378734588623
1672130367.924133,688,0.022339636459946632
1672130377.450518,689,0.02975825034081936
1672130405.729981,692,0.01892276667058468
1672130443.350635,696,0.041294172406196594
1672130471.721655,699,0.03506371006369591
1672130480.924997,700,0.025152411311864853
1672130490.679102,701,0.03569597005844116
1672130500.390488,702,0.013728880323469639
1672130509.436238,703,0.007726152427494526
1672130518.895895,704,0.02253837324678898
1672130528.200327,705,0.01800096593797207
1672130537.842208,706,0.02113838866353035
1672130556.636044,708,0.012683018110692501
1672130566.19512,709,0.01464096363633871
1672130575.3215,710,0.03302361071109772
1672130613.31233,714,0.017110958695411682
1672130650.759124,718,0.017979122698307037
1672130660.280141,719,0.011098138056695461
1672130679.06953,721,0.0498790442943573
1672130688.258865,722,0.006708202883601189
1672130697.850925,723,0.028052156791090965
1672130707.420114,724,0.00869149249047041
1672130716.850058,725,0.020149916410446167
1672130726.41544,726,0.017926596105098724
1672130754.504559,729,0.010434240102767944
1672130763.959437,730,0.016042258590459824
1672130773.513822,731,0.018223445862531662
1672130820.731013,736,0.02699996344745159
1672130839.592056,738,0.019863387569785118
1672130848.871598,739,0.023898864164948463
1672130858.399649,740,0.02930149994790554
1672130867.904063,741,0.0418647900223732
1672130887.68455,743,0.01573183387517929
1672130916.090809,746,0.008196263574063778
1672130925.412027,747,0.021373359486460686
1672130953.98033,750,0.08767382055521011
1672130963.424728,751,0.015073544345796108
1672130972.814695,752,0.01788531057536602
1672130991.586498,754,0.010519334115087986
1672131010.611097,756,0.01088203676044941
1672131038.819928,759,0.018690330907702446
1672131048.422675,760,0.02495032176375389
1672131067.261916,762,0.024505143985152245
1672131095.838002,765,0.042704224586486816
1672131105.088391,766,0.010014345869421959
1672131114.607404,767,0.0631244033575058
1672131133.508917,769,0.011157546192407608
1672131143.116632,770,0.02272897958755493
1672131152.26381,771,0.04170922935009003
1672131161.897934,772,0.04906361550092697
1672131171.436723,773,0.025877676904201508
1672131180.794046,774,0.015518979169428349
1672131190.399427,775,0.014882935211062431
1672131199.573656,776,0.057991981506347656
1672131226.563763,779,0.0269545316696167
1672131236.171487,780,0.02889757603406906
1672131273.927717,784,0.02053222805261612
1672131283.507607,785,0.022257599979639053
1672131302.559378,787,0.06208960339426994
1672131321.538203,789,0.055416449904441833
1672131340.501034,791,0.02216259017586708
1672131350.16844,792,0.03395259380340576
1672131359.440446,793,0.011645534075796604
1672131369.096417,794,0.04997915029525757
1672131378.542189,795,0.03604957088828087
1672131388.086353,796,0.00979525689035654
1672131406.912338,798,0.0314340814948082
1672131426.017402,800,0.010783456265926361
1672131445.146011,802,0.009924064390361309
1672131473.324231,805,0.01192894671112299
1672131482.952836,806,0.02075684815645218
1672131492.549239,807,0.011970928870141506
1672131501.780599,808,0.018127283081412315
1672131511.375182,809,0.018392184749245644
1672131549.18141,813,0.031165849417448044
1672131568.099878,815,0.011497118510305882
1672131577.774094,816,0.04276003688573837
1672131596.650042,818,0.025806503370404243
1672131625.082934,821,0.02732260338962078
1672131644.17602,823,0.027478637173771858
1672131653.852642,824,0.008393701165914536
1672131663.218477,825,0.018201427534222603
1672131691.809376,828,0.01979970932006836
1672131720.107127,831,0.029964560642838478
1672131729.556548,832,0.014584499411284924
1672131748.774904,834,0.04839286208152771
1672131767.603369,836,0.029157094657421112
1672131786.561699,838,0.029320335015654564
1672131796.251481,839,0.017815489321947098
1672131834.133075,843,0.019627129659056664
1672131853.166249,845,0.027854153886437416
1672131862.752285,846,0.014775560237467289
1672131872.069136,847,0.020845675840973854
1672131881.66477,848,0.017565203830599785
1672131910.205583,851,0.05556111037731171
1672131929.425276,853,0.010422073304653168
1672131968.189952,857,0.03921682760119438
1672131987.837217,859,0.03715791553258896
1672131997.230272,860,0.027608640491962433
1672132006.861308,861,0.03028053231537342
1672132016.163161,862,0.011875040829181671
1672132026.054536,863,0.01882052794098854
1672132064.077582,867,0.021525833755731583
1672132083.528212,869,0.01481710746884346
1672132093.058401,870,0.027315467596054077
1672132121.697248,873,0.01650911383330822
1672132131.259947,874,0.02299598418176174
1672132140.943678,875,0.03922856226563454
1672132150.848539,876,0.07254675775766373
1672132160.295977,877,0.018889490514993668
1672132179.622152,879,0.02201330102980137
1672132189.833871,880,0.02070634439587593
1672132199.964121,881,0.06273490190505981
1672132209.363828,882,0.04771741107106209
1672132228.61706,884,0.018602322787046432
1672132257.013163,887,0.015008173882961273
1672132276.379326,889,0.022421779111027718
1672132285.819035,890,0.02938857488334179
1672132304.781776,892,0.02404196932911873
1672132314.469525,893,0.09954668581485748
1672132324.285338,894,0.022781478241086006
1672132343.520182,896,0.04656962305307388
1672132352.777638,897,0.028241515159606934
1672132372.146369,899,0.016821637749671936
1672132381.73261,900,0.027352724224328995
1672132429.712122,905,0.020752212032675743
1672132448.774264,907,0.017548589035868645
1672132458.527646,908,0.015119032002985477
1672132468.2446,909,0.06455298513174057
1672132477.686423,910,0.023804502561688423
1672132487.489425,911,0.01703812927007675
1672132496.878645,912,0.02204861119389534
1672132506.735574,913,0.022488979622721672
1672132525.859654,915,0.03065330721437931
1672132535.557778,916,0.008791685104370117
1672132544.936624,917,0.042070429772138596
1672132573.981845,920,0.09976726770401001
1672132583.723285,921,0.04849327355623245
1672132593.235716,922,0.0226474367082119
1672132603.072322,923,0.02924216166138649
1672132622.477958,925,0.022357869893312454
1672132680.50943,931,0.05503980442881584
1672132690.272728,932,0.014681803993880749
1672132699.939579,933,0.020421897992491722
1672132718.844518,935,0.020090989768505096
1672132757.342039,939,0.04885468631982803
1672132785.9209,942,0.016148902475833893
1672132814.756768,945,0.024364082142710686
1672132853.350551,949,0.01614466868340969
1672132882.021381,952,0.034922342747449875
1672132891.670549,953,0.026896554976701736
1672132901.454107,954,0.017995739355683327
1672132920.642526,956,0.040617868304252625
1672132930.282698,957,0.018688008189201355
1672132939.930876,958,0.07729602605104446
1672132958.949107,960,0.05153806507587433
1672132968.632793,961,0.052254024893045425
1672132977.994849,962,0.023622335866093636
1672132987.762096,963,0.015544364228844643
1672132997.455164,964,0.025075707584619522
1672133016.432631,966,0.022332850843667984
1672133025.890782,967,0.02919764444231987
1672133045.257307,969,0.024584423750638962
1672133064.412734,971,0.07016416639089584
1672133073.797559,972,0.0685482770204544
1672133093.344171,974,0.018880248069763184
1672133112.37028,976,0.036092307418584824
1672133121.78806,977,0.028152748942375183
1672133131.455085,978,0.03073001839220524
1672133141.094871,979,0.018798621371388435
1672133169.720336,982,0.04549552500247955
1672133179.482806,983,0.021718904376029968
1672133189.226816,984,0.034980956465005875
1672133217.553524,987,0.02596862241625786
1672133227.302635,988,0.01993945613503456
1672133304.095703,996,0.022157007828354836
1672133332.922362,999,0.025426572188735008
1672133342.469771,1000,0.026593049988150597
1672133361.545412,1002,0.023920569568872452
1672133381.283705,1004,0.01822114922106266
1672133390.76224,1005,0.0518086738884449
1672133419.590789,1008,0.037154704332351685
1672133429.432599,1009,0.03964366391301155
1672133448.669434,1011,0.021266784518957138
1672133458.055686,1012,0.050420086830854416
1672133467.849429,1013,0.02335742488503456
1672133477.686899,1014,0.051196854561567307
1672133506.319122,1017,0.04554511234164238
1672133583.532618,1025,0.03730606660246849
1672133593.465192,1026,0.020367661491036415
1672133603.343544,1027,0.02987848035991192
1672133623.324622,1029,0.02260398119688034
1672133644.041404,1031,0.024310234934091568
1672133654.334054,1032,0.02400072291493416
1672133663.842471,1033,0.023447858169674873
1672133683.195383,1035,0.06146211922168732
1672133702.732532,1037,0.02403210662305355
1672133712.221665,1038,0.03116455301642418
1672133722.029831,1039,0.01841956563293934
1672133751.293373,1042,0.0358840636909008
1672133760.64032,1043,0.03288409113883972
1672133770.465695,1044,0.01481681875884533
1672133818.809125,1049,0.01676281914114952
1672133838.207482,1051,0.030829010531306267
1672133847.94673,1052,0.014023806899785995
1672133867.182772,1054,0.026168780401349068
1672133877.017131,1055,0.026405690237879753
1672133896.419305,1057,0.022884869948029518
1672133954.608901,1063,0.01636391319334507
1672133964.325659,1064,0.04345434531569481
1672133983.521603,1066,0.014719527214765549
1672134002.986463,1068,0.029377339407801628
1672134041.635602,1072,0.019107548519968987
1672134060.931423,1074,0.0216086246073246
1672134080.415017,1076,0.029834672808647156
1672134100.011892,1078,0.036392610520124435
1672134119.524749,1080,0.018323298543691635
1672134138.921473,1082,0.028536908328533173
1672134148.600577,1083,0.014760143123567104
1672134158.119527,1084,0.03765086084604263
1672134167.859385,1085,0.016716087237000465
1672134177.277912,1086,0.028067534789443016
1672134216.309684,1090,0.029856029897928238
1672134235.529103,1092,0.03345010057091713
1672134245.410055,1093,0.0172638688236475
1672134303.78186,1099,0.06791569292545319
1672134323.46996,1101,0.02666701376438141
1672134343.24193,1103,0.0826127827167511
1672134352.968194,1104,0.0683918446302414
1672134362.890229,1105,0.08799323439598083
1672134421.299442,1111,0.04054121673107147
1672134450.378634,1114,0.02588917687535286
1672134470.396878,1116,0.025065084919333458
1672134500.718236,1119,0.1015598401427269
1672134531.06563,1122,0.029206538572907448
1672134540.750103,1123,0.09029481559991837
1672134560.209424,1125,0.0447414256632328
1672134569.961168,1126,0.035913288593292236
1672134579.498222,1127,0.025669051334261894
1672134589.168339,1128,0.036221083253622055
1672134609.944334,1130,0.036072198301553726
1672134620.56911,1131,0.03515106439590454
1672134641.036606,1133,0.034986983984708786
1672134651.514088,1134,0.03804846480488777
1672134662.019134,1135,0.03879096731543541
1672134692.848383,1138,0.052850451320409775
1672134703.145414,1139,0.019383467733860016
1672134724.243239,1141,0.05079957842826843
1672134807.416131,1149,0.03200363740324974
1672134817.624697,1150,0.07161101698875427
1672134828.083368,1151,0.022594492882490158
1672134838.797881,1152,0.02925710566341877
1672134848.569718,1153,0.026612497866153717
1672134868.15947,1155,0.02580370008945465
1672134877.789822,1156,0.02802015282213688
1672134887.624793,1157,0.021793117746710777
1672134916.703219,1160,0.02539832890033722
1672134926.171767,1161,0.022637980058789253
1672134935.951525,1162,0.026216430589556694
1672134965.241484,1165,0.04734468460083008
1672134984.761302,1167,0.014067089185118675
1672135084.38755,1177,0.026961972936987877
1672135115.817624,1180,0.02444472350180149
1672135136.447317,1182,0.02202361635863781
1672135146.886138,1183,0.023671364411711693
1672135167.486162,1185,0.025222180411219597
1672135177.922607,1186,0.027734903618693352
1672135188.136903,1187,0.022607581689953804
1672135208.793637,1189,0.02381122298538685
1672135239.866436,1192,0.026287337765097618
1672135249.961778,1193,0.035132016986608505
1672135260.428823,1194,0.03541199862957001
1672135270.894173,1195,0.024179311469197273
1672135280.995028,1196,0.029774857684969902
1672135291.589212,1197,0.024667054414749146
1672135302.00916,1198,0.03000701405107975
1672135312.193247,1199,0.02668757364153862
1672135333.131668,1201,0.03524930775165558
1672135353.726211,1203,0.024324752390384674
1672135363.862564,1204,0.031770288944244385
1672135384.611946,1206,0.028166839852929115
1672135405.096182,1208,0.026947202160954475
1672135425.67326,1210,0.03286808729171753
1672135436.014265,1211,0.023407740518450737
1672135446.444074,1212,0.0345822237432003
1672135456.552867,1213,0.01975942961871624
1672135466.970482,1214,0.08228637278079987
1672135476.650593,1215,0.0383673757314682
1672135515.049626,1219,0.05791822820901871
1672135565.516727,1224,0.02116439864039421
1672135576.468923,1225,0.02946055680513382
1672135597.300252,1227,0.052355583757162094
1672135607.929434,1228,0.04901813343167305
1672135618.022739,1229,0.03316902369260788
1672135649.242621,1232,0.04028312861919403
1672135659.578213,1233,0.032905299216508865
1672135669.939448,1234,0.023828404024243355
1672135691.298227,1236,0.031069401651620865
1672135723.153695,1239,0.03512901812791824
1672135753.642822,1242,0.03044123202562332
1672135774.339343,1244,0.019928621128201485
1672135794.959782,1246,0.03780728206038475
1672135805.424482,1247,0.027987070381641388
1672135826.039341,1249,0.0518052913248539
1672135836.499011,1250,0.03166097030043602
1672135867.503434,1253,0.024616682901978493
1672135877.903979,1254,0.05871579051017761
1672135888.103492,1255,0.03582456707954407
1672135908.771897,1257,0.026670796796679497
1672135919.277172,1258,0.02943153865635395
1672135929.885902,1259,0.025763332843780518
1672135950.429929,1261,0.028459779918193817
1672135960.887708,1262,0.038723062723875046
1672135971.044454,1263,0.04370666667819023
1672135981.542886,1264,0.047243259847164154
1672135992.119665,1265,0.05328543111681938
1672136002.202811,1266,0.026532361283898354
1672136023.152797,1268,0.04870174080133438
1672136054.522876,1271,0.03174363449215889
1672136064.629577,1272,0.03526126965880394
1672136085.540923,1274,0.030440276488661766
1672136126.650014,1278,0.0295659638941288
1672136137.048205,1279,0.026852922514081
1672136157.566076,1281,0.0860586166381836
1672136198.838358,1285,0.03015756607055664
1672136219.273529,1287,0.04519975557923317
1672136239.942201,1289,0.055750828236341476
1672136260.581982,1291,0.056953005492687225
1672136270.839683,1292,0.04204753786325455
1672136281.55709,1293,0.03953682258725166
1672136291.800404,1294,0.03832102194428444
1672136312.625018,1296,0.03404982388019562
1672136343.631981,1299,0.032405074685811996
1672136353.747052,1300,0.03994264453649521
1672136375.52225,1302,0.03608212620019913
1672136385.686195,1303,0.027671415358781815
1672136396.134413,1304,0.030525237321853638
1672136416.856758,1306,0.022373633459210396
1672136458.8603,1310,0.0362776517868042
1672136479.654887,1312,0.0291440449655056
1672136490.09521,1313,0.04082413762807846
1672136511.266288,1315,0.05277176573872566
1672136522.284341,1316,0.04363637417554855
1672136532.52149,1317,0.0319426991045475
1672136553.226788,1319,0.026256315410137177
1672136563.44903,1320,0.028271034359931946
1672136605.159995,1324,0.04600353166460991
1672136615.684899,1325,0.02087543159723282
1672136625.830425,1326,0.03331196308135986
1672136636.254336,1327,0.026617685332894325
1672136646.855244,1328,0.053026240319013596
1672136667.433915,1330,0.06347737461328506
1672136688.110139,1332,0.028738560155034065
1672136698.599277,1333,0.025089237838983536
1672136709.119881,1334,0.045862872153520584
1672136719.391526,1335,0.017614763230085373
1672136729.940811,1336,0.029699789360165596
1672136740.255455,1337,0.023116473108530045
1672136771.508385,1340,0.019737213850021362
1672136802.716457,1343,0.02738764137029648
1672136823.863571,1345,0.03245776519179344
1672136844.682489,1347,0.055258434265851974
1672136855.235325,1348,0.03430952876806259
1672136865.404578,1349,0.027308475226163864
1672136875.953543,1350,0.022591909393668175
1672136886.454139,1351,0.02076234668493271
1672136928.177845,1355,0.03332371264696121
1672136970.292963,1359,0.02262553572654724
1672136991.121153,1361,0.04223697632551193
1672137001.651662,1362,0.01874398998916149
1672137033.027314,1365,0.025776667520403862
1672137043.386342,1366,0.043078839778900146
1672137053.844834,1367,0.020200582221150398
1672137085.405864,1370,0.033569496124982834
1672137117.845668,1373,0.037896472960710526
1672137128.627337,1374,0.040233515202999115
1672137139.025918,1375,0.028580062091350555
1672137161.054696,1377,0.03850866109132767
1672137171.564099,1378,0.03936039283871651
1672137182.456613,1379,0.023039471358060837
1672137214.958596,1382,0.041429292410612106
1672137236.804399,1384,0.0268624909222126
1672137247.413479,1385,0.04031602293252945
1672137258.137682,1386,0.06329485774040222
1672137268.678462,1387,0.029530661180615425
